X,Y,fid,corrltv,prd_fsc,ciclo,entidad,redi,estado,municip,parroqu,categor,subctgr,mnt_pry,nmbr_pr,dscrpc_,estts_p,huso_nc,hus_fnl,crd_nr_,crd_st_,tipo_br,fech_nc,cotizcn,mnt_pr_,cntdd__,undd_br,mtrls_c,mtrl_tp,mtrl_cn,clsfccn,motivo,clasi2,costo,atipics,Longitd,Latitud,icon_url
-63.1459763176956,10.0074614758755,"341",PI-2022-C-1-E-353-00036187,"2022",C1,GOBERNACIÓN DE MONAGAS,Oriental,Monagas,Bolívar,Bolívar,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",1022196.22,"suministro, excavaciòn y sustituciòn de tuberia de drenaje y colocaciòn de asfalto en la troncal 10 , bolivar maturin",excavaciòn y reemplazo de tuberia de drenaje suministro y colocaciòn de asfalto en la troncal 10 sector azagua municipio punceres hasta sector los kilomentros municipio bolivar estado monagas,Culminado,"20","20","1118386","485794",Rehabilitación o Mejora,2022/02/09,4.48,228168.799107143,7000,Toneladas,Si,asfalto,"7000",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.1459763176956,10.0074614758755,./0.png
-63.9431622134164,10.9509761695467,"342",PI-2022-C-1-E-354-00036114,"2022",C1,GOBERNACIÓN DE NUEVA ESPARTA,Oriental,Nueva Esparta,García,Capital García,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1487932.42,rehabilitación de la avenida juan bautista arismendi. tramo desde la entrada a la urbanización nueva segovia hasta la entrada de macho muerto. municipio garcía. estado bolivariano de nueva esparta,"el presente proyecto propone la rehabilitación de la avenida juan bautista arismendi la cual representa una de las arterias viales mas importantes del estado. por ella circulan los habitantes y foraneos de oeste a este en la isla; ademas de ser la entrad",Culminado,"20","20","1210620","404208",Rehabilitación o Mejora,2022/02/09,4.48,332127.772321429,13356,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9431622134164,10.9509761695467,./0.png
-63.6081676378289,10.4822156802875,"343",PI-2022-C-1-E-356-00036409,"2022",C1,GOBERNACIÓN DE SUCRE,Oriental,Sucre,Ribero,Villa Frontado (Muelle De Cariaco),Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",221000.38,"rehabilitación de la vialidad de la troncal n° 9, tramo correspondiente al municipio ribero, estado sucre.","se prevé el suministro de mezcla asfaltica, transporte y colocación de la misma con bacheo pesado en sectores deteriorados de la vía, así como el mantenimiento, acondicionamiento y demarcación del area a intervenir en el tramo correspondiente a la parroq",Culminado,"20","20","1172966","445984",Rehabilitación o Mejora,2022/02/09,4.48,49330.4419642857,200,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.6081676378289,10.4822156802875,./0.png
-65.7512109998594,9.01308288552303,"344",PI-2022-C-1-E-95-00036334,"2022",C1,ALCALDÍA DE EL SOCORRO (EDO. GUÁRICO),Los LLanos,Guárico,El Socorro,El Socorro,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),67797.61,rehabilitación de carpeta  asfaltica en la  avenida norberto arévalo en el municipio el socorro del estado guarico,"se realizaran la rehabilitación con reparación localizada y profunda  con bacheo en areas de la  avenida norberto arévalo con una distancia de 2331 ml  que se encuentran deterioradas  en varios puntos ,  se realizaran escarificaciones para el mejoramient",Culminado,"20","20","995277","198209",Sin Tipo Obra,2022/02/17,4.39,15443.6469248292,0,,Si,asfalto en caliente por m3,"15",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-65.7512109998594,9.01308288552303,./0.png
-65.7410576991926,8.99478117810035,"345",PI-2022-C-1-E-95-00036402,"2022",C1,ALCALDÍA DE EL SOCORRO (EDO. GUÁRICO),Los LLanos,Guárico,El Socorro,El Socorro,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),60357,rehabilitación de carpeta asfaltica en la avenida urdaneta en el municipio el socorro del estado guarico,"se realizaran la rehabilitación con reparación localizada y profunda con bacheo en areas de la  avenida urdanta que se encuentran deterioradas en dicha avenida, se realizaran escarificaciones para el mejoramiento de la base granular con agregados nuevos,",Culminado,"20","20","995296","188178",Sin Tipo Obra,2022/02/17,4.39,13748.7471526196,0,,Si,asfalto en caliente por m3,"80",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-65.7410576991926,8.99478117810035,./0.png
-63.5315636936719,10.614457174108,"346",PI-2022-C-12-E-242-00038501,"2022",C12,ALCALDÍA DE RIBERO (EDO. SUCRE),Oriental,Sucre,Ribero,Villa Frontado (Muelle De Cariaco),Vialidad,Sistemas de Vías de Acceso (calles y avenidas),394142,"asfaltado de 1380 metros cuadrados de vialidad  en la comunidad de saucedo, municipio ribero del estado sucre","este proyecto contempla la rehabilitación de 1380;mts cuadrados de la vía principal de la población de saucedo, se colocaran 250 toneladas de asfaltado tipo iv",Culminado,"20","20","1174101","441828",Rehabilitación o Mejora,2022/10/25,8.39,46977.5923718713,1380,m2,Si,asfalto caliente tipo iv (toneladas),"250",carpeta,Elementos no asfalticos,,187.910369487485,no,-63.5315636936719,10.614457174108,./0.png
-65.9752986237412,10.3280389379229,"347",PI-2022-C-11-E-210-00038431,"2022",C11,ALCALDÍA DE PÁEZ (EDO. MIRANDA),Central,Miranda,Páez,Río Chico,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",500000,"reasfaltado de un tramo de la avenida principal vía los canales de rio chico,  iniciando desde el sector gran parada, hasta el puente de la urbanización el jobo parroquia rio chico municipio paez del estado bolivariano de miranda.","consiste en la aplicación de 500 ton de mezcla asfaltica en caliente en un tramo de la avenida principal vía los canales de rio chico, iniciando desde el sector gran parada, hasta el puente de la urbanización el jobo la cual presenta deterioro que se evi",Culminado,"20","20","1144141","174345",Rehabilitación o Mejora,2022/10/05,8.19,61050.0610500611,2500,m2,Si,mezcla asfaltica en caliente (tonelada),"500",bacheo/carpeta,Elementos no asfalticos,,122.100122100122,no,-65.9752986237412,10.3280389379229,./0.png
-64.3768923470296,11.0069495839971,"348",PI-2022-C-11-E-228-00038305,"2022",C11,ALCALDÍA DE PENÍNSULA DE MACANAO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Península De Macanao,San Francisco,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),154895.21,"rehabilitación vial de la calle maximo marin, de la población de boca de pozo, parroquia san francisco, municipio península de macanao, estado nueva esparta.","se pretende la rehabilitación vial de la calle maximo marin, de la población de boca de pozo, se demoleran las areas las cuales presentan deterioro, para luego proceder a sacar la base acondicionarla y luego colocar la mezcla asfaltica.",Culminado,"20","20","1217031","349266",Rehabilitación o Mejora,2022/09/26,8.08,19170.1992574257,482,m2,Si,asfalto,"78",carpeta,Elementos no asfalticos,,245.771785351612,no,-64.3768923470296,11.0069495839971,./0.png
-64.3800760015593,11.0086801524265,"349",PI-2022-C-11-E-228-00038307,"2022",C11,ALCALDÍA DE PENÍNSULA DE MACANAO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Península De Macanao,San Francisco,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),127747.08,"rehabilitación vial de la calle narvaez, de la población de boca de pozo, parroquia san francisco, municipio península de macanao, estado nueva esparta.","se pretende rehabilitar la calle narvaez de la población de boca de pozo, se demoleran las areas que presentan mayor deterioro, para luego proceder a sacar la base y acondicionarla, para luego colocar la mezcla asfaltico.",Culminado,"20","20","1217302","349419",Rehabilitación o Mejora,2022/09/26,8.08,15810.2821782178,400,m2,Si,asfalto,"65",carpeta,Elementos no asfalticos,,243.23511043412,no,-64.3800760015593,11.0086801524265,./0.png
-64.3801034558491,11.0086800276415,"350",PI-2022-C-11-E-228-00038308,"2022",C11,ALCALDÍA DE PENÍNSULA DE MACANAO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Península De Macanao,San Francisco,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),206285,"rehabilitación vial de la calle bolívar, de la población de boca de pozo, parroquia san francisco, municipio península de macanao, estado nueva esparta.","se pretende la rehabilitación vial de la calle bolívar, de la población de boca de pozo, se demoleran las areas que presentan mayor deterioro, para luego proceder a sacar la base y acondicionarla, y proceder a colocar la mezcla asfaltica.",Culminado,"20","20","1216928","349293",Rehabilitación o Mejora,2022/09/26,8.08,25530.3217821782,640,m2,Si,asfalto,"104",carpeta,Elementos no asfalticos,,245.483863290175,no,-64.3801034558491,11.0086800276415,./0.png
-63.9480658287017,11.0107795054411,"351",PI-2022-C-11-E-90-00038387,"2022",C11,ALCALDÍA DE DÍAZ (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Díaz,Capital Díaz,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),963600.02,"rehabilitacion vial del tramo entre las progresivas 2+850 - 3+150 de la carretera nacional san juan, parroquia san juan, municipio diaz, estado nueva esparta.","consiste en la ejecucion de:1)transporte de maquinarias pesada para movimiento de tierra,asfalto. 2)escarificacion mediante el uso de maquinaria perfiladora. 3)carga del material proveniente de demoliciones 4)corte de asfalto con sierra 5) transporte en",Culminado,"20","20","1217203","396127",Rehabilitación o Mejora,2022/09/26,8.08,119257.428217822,2223,m2,Si,suministro en boca de planta de meszcla asfaltica en caliente tipo iii (toneladas),"440",carpeta,Elementos no asfalticos,,271.039609585959,no,-63.9480658287017,11.0107795054411,./0.png
-61.617615079441,6.76644068637703,"352",PI-2022-C-12-E-278-00038506,"2022",C12,ALCALDÍA DE SIFONTES (EDO. BOLÍVAR),Sur,Bolívar,Sifontes,Dalla Costa,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),903243,rehabilitación y mejoras de la calle principal de el dorado (tramo alcabala km-0 hasta capilla de la virgen) parroquia dalla costa municipio sifontes estado bolivar,"comprende la intervención de la calle principal de el dorado desde la entrada del mismo hasta la capilla de la virgen, para mejorar el transito vehicular mediante el transporte y colocación de 250 toneladas de asfalto en caliente tipo ii (bacheo y carpet",Culminado,"20","20","745871","651923",Rehabilitación o Mejora,2022/10/25,8.39,107657.091775924,2055,m2,Si,asfalfo en caliente tipo ii (toneladas),"250",bacheo/carpeta,Elementos no asfalticos,,430.628367103695,no,-61.617615079441,6.76644068637703,./0.png
-62.0441783946831,9.05813150374944,"353",PI-2022-C-12-E-306-00038498,"2022",C12,ALCALDÍA DE TUCUPITA (EDO. DELTA AMACURO),Sur,Delta Amacuro,Tucupita,San José,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),864256,"repavimentacion de la calle boyaca,  parroquia argimiro garcia de espinoza, municipio tucupita, estado delta amacuro.","consiste en la repavimentacion de la calle boyaca que tiene aprox. 1619m2,mediante la escarificacion, colocacion de 1619m2  de material asfaltico tipo rc-250  para riego de adherencia, y colocacion de 265ton de mezcla asfaltica en caliente tipo ii para c",Culminado,"20","20","1001554","605012",Rehabilitación o Mejora,2022/10/19,8.35,103503.71257485,1619,m2,Si,mezcla asfaltica en caliente tipo ii,"265",carpeta,Elementos no asfalticos,,390.580047452265,si,-62.0441783946831,9.05813150374944,./0.png
-62.7340990840107,8.29116844273159,"354",PI-2022-C-13-E-344-00038599,"2022",C13,GOBERNACIÓN DE BOLÍVAR,Sur,Bolívar,Caroní,Universidad,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),955479.83,"bacheo y colocación de carpeta asfaltica en la avenida paseo caroni, parroquia universidad, municipio caroni del estado bolívar
","reparación parcial de la avenida paseo caroní con operaciones de bacheo y colocación de carpeta asfaltica en tramos críticos (desde intersección con calle nekuima, hasta intersección con carrera macagua)",Culminado,"20","20","916592","529656",Rehabilitación o Mejora,2022/11/17,9.77,97797.3213920164,7150,m2,Si,asfalto caliente (toneladas),"1500",bacheo/carpeta,Elementos no asfalticos,,65.1982142613443,no,-62.7340990840107,8.29116844273159,./0.png
-62.1083067653252,9.22508228090198,"355",PI-2022-C-13-E-347-00038528,"2022",C13,GOBERNACIÓN DE DELTA AMACURO,Sur,Delta Amacuro,Tucupita,Virgen Del Valle,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",400000,"acondicionamiento de la sub-base en la via local 001 tramo la florida-horqueta, municipio tucupita, estado bolivariano delta amacuro","bacheo con material granular granzon y desecho asfaltico para la consolidacion de base integral, limpieza de laterales y nivelacion",Culminado,"20","20","1020079","601496",Rehabilitación o Mejora,2022/11/17,9.77,40941.6581371546,68000,m2,Si,toneladas de asfalto para sub-base,"100",bacheo,Elementos no asfalticos,,409.416581371546,si,-62.1083067653252,9.22508228090198,./0.png
-62.0541837789808,9.06265229962618,"356",PI-2022-C-13-E-347-00038529,"2022",C13,GOBERNACIÓN DE DELTA AMACURO,Sur,Delta Amacuro,Tucupita,Leonardo Ruíz Pineda,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),500000,"rehabilitacion integral de la avenida guasima, municipio tucupita, estado bolivariano delta amacuro","bacheo y repavimentacion, incluye demarcacion de pasos peatonales",Culminado,"20","20","1002322","603438",Rehabilitación o Mejora,2022/11/17,9.77,51177.0726714432,600,m2,Si,toneladas de asfalto tipo ii,"80",bacheo/carpeta,Elementos no asfalticos,,639.71340839304,no,-62.0541837789808,9.06265229962618,./0.png
-64.0803434650778,10.9127054715902,"357",PI-2022-C-13-E-354-00038636,"2022",C13,GOBERNACIÓN DE NUEVA ESPARTA,Oriental,Nueva Esparta,Tubores,Capital Tubores,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),1785503.47,"rehabilitación avenida juan bautista arismendi desde urbanización las mercedes hasta la urbanización la blanquilla, ambos sentidos municipio tubores, estado bolivariano de nueva esparta","rehabilitación de 5.710 metros cuadrados de vialidad, contempla la realización de los trabajos de bacheo, escarificación y reasfaltado, colocación de 202 toneladas de mezcla asfaltica para bacheo y 1062 toneladas de mezcla asfaltica tipo 3 en caliente pa",Culminado,"20","20","1206147","381479",Rehabilitación o Mejora,2022/11/17,9.77,182753.681678608,5710,m2,Si,mezcla asfaltica tipo iii en caliente en toneladas,"1264",bacheo/carpeta,Elementos no asfalticos,,144.583608922949,no,-64.0803434650778,10.9127054715902,./0.png
-63.9797139949636,10.9822214210602,"358",PI-2022-C-14-E-90-00038687,"2022",C14,ALCALDÍA DE DÍAZ (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Díaz,Capital Díaz,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",608597.25,"rehabilitacion vial de la carretera san juan bautista (tramo desde la entrada de cerromar hasta la entrada de la lagunita) parroquia san juan, municipio diaz, estado nueva esparta.","consiste en el suministro en boca de planta de 505,90 toneladas de mezcla asfaltica en caliente tipo iii, incluyendo el transporte de los agregados provenientes de cantera.",Culminado,"20","20","1212861","392819",Rehabilitación o Mejora,2022/12/30,17.45,34876.6332378224,2000,m2,Si,suministro en boca de planta de mezcla asfaltica en caliente tipo iii (toneladas),"505",carpeta,Elementos no asfalticos,,69.0626400748958,no,-63.9797139949636,10.9822214210602,./0.png
-63.8866723891077,11.0492168027635,"359",PI-2022-C-3-E-115-00036491,"2022",C3,ALCALDÍA DE GÓMEZ (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Gómez,Capital Gómez,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),130172.92,"rehabilitación de vía principal que comunica tacarigua-santa ana, municipio gómez, estado nueva esparta.","este proyecto se plantea como una necesidad para consolidar los servicios públicos referentes a la vialidad. nuestro proyecto contempla la demolición de la carpeta asfaltica y/o base del mismo, para luego la construcción de pavimento rígido, ademas la de",Culminado,"20","20","1223875","398101",Rehabilitación o Mejora,2022/03/28,4.36,29856.1743119266,6000,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8866723891077,11.0492168027635,./0.png
-62.5544893853263,8.41862604391454,"360",PI-2022-C-3-E-74-00036626,"2022",C3,ALCALDÍA DE CASACOIMA (EDO. DELTA AMACURO),Sur,Delta Amacuro,Casacoima,Manuel Piar,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",145000,"bacheo y repavimentacion de la via principal simón bolívar, único acceso terrestre al municipio casacoima, estado bolivariano delta amacuro.","reparación y mejoras de la avenida principal simón bolívar con bacheo y carpetas asfalticas, saneamiento del area con corte, saque y limpieza de exceso de material , colocacion de praimer y aplicacion del asfalto con maquinarias y equipos de mano.",Culminado,"20","20","929916","556116",Rehabilitación o Mejora,2022/04/04,4.4,32954.5454545454,27000,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-62.5544893853263,8.41862604391454,./0.png
-63.9528275701667,11.0086124047343,"361",PI-2022-C-3-E-90-00036527,"2022",C3,ALCALDÍA DE DÍAZ (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Díaz,Capital Díaz,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),137939.77,"bacheos en tramos de la carretera san juan (plaza el estudiante y boqueron), parroquia san juan, municipio diaz, estado nueva esparta.","por el paso del tiempo se presentan hundimientos en tramos de la carretera san juan bautista, siendo la principal arteria vial del municipio debido a que conecta a todos los pueblos que lo conforman, es necesario la remosion del material de asfalto, la c",Culminado,"20","20","1217218","396155",Rehabilitación o Mejora,2022/03/28,4.36,31637.5619266055,135,Toneladas,Si,material emulsion asfaltica incluyendo materiales,"192",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9528275701667,11.0086124047343,./0.png
-63.9661158667016,11.044533598326,"362",PI-2022-C-4-E-179-00036906,"2022",C4,ALCALDÍA DE MARCANO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Marcano,Adrián,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),139520.5,"rehabilitación y bacheo, calle principal de las cabreras, municipio tcnel gaspar marcano, estado nueva esparta","rehabilitación y bacheo, que comprende la remosion de asfalto y en algunas areas la escarificación, relleno y compactación para la colocación de asfalto en caliento tipo 3, desde la cabreras hasta la entrada de chorochoro, municipio tcnel gaspar marcano,",Culminado,"20","20","1221903","394262",Rehabilitación o Mejora,2022/05/02,4.5,31004.5555555556,140,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.9661158667016,11.044533598326,./0.png
-65.8798142226315,10.3041085365317,"363",PI-2022-C-4-E-352-00036857,"2022",C4,GOBERNACIÓN DE MIRANDA,Central,Miranda,Páez,Tacarigua De La Laguna,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),509687.46,"rehabilitación de la vialidad principal en la comunidad tacarigua, perteneciente al municipio paez del estado miranda","el proyecto consiste en la adquisición y el transporte de mezcla asfaltica para ser colocada en la vía principal de la población de tacarigua, ubicada en el municipio paez del estado miranda, facilitando así la movilidad de las personas que transitan por",Culminado,"20","20","1142651","181567",Rehabilitación o Mejora,2022/04/21,4.43,115053.602708804,3530,Metros,Si,mezcla asfaltica,"2000",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-65.8798142226315,10.3041085365317,./0.png
-62.0584831816,9.06773700999887,"364",PI-2022-C-4-E-347-00036745,"2022",C4,GOBERNACIÓN DE DELTA AMACURO,Sur,Delta Amacuro,Tucupita,San José,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),318500,"rehabilitacion integral de la calle manamo, ii etapa, parroquia san jose, municipio tucupita, estado bolivariano delta amacuro","bacheo y repavimentacion de calle manamo con asfalto tipo ii, material de cantera, tamaño maximo de 1/2 pulgadas, para la recuperacion de 246 metros lineales de calles de capa de rodamiento con un ancho promedio de 10.30 metros",Culminado,"20","20","1001466","604352",Rehabilitación o Mejora,2022/04/21,4.43,71896.1625282167,175,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-62.0584831816,9.06773700999887,./0.png
-65.7415685024829,8.98899486021003,"365",PI-2022-C-4-E-349-00036897,"2022",C4,GOBERNACIÓN DE GUÁRICO,Los LLanos,Guárico,El Socorro,El Socorro,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),118320,adquisición de 500 toneladas de mezcla asfaltica en caliente para llevar a cabo mantenimiento urbano (bacheo) en la parroquia el socorro. estado bolivariano de guarico,"el proyecto consiste en llevar a cabo la adquisición de 500 toneladas de mezcla asfaltica en caliente para llevar a cabo  mantenimiento vial  en puntos críticos donde evidencian baches, disgregación en el asfalto, entre otras fallas en la carpeta de roda",Culminado,"20","20","995523","198314",Sin Tipo Obra,2022/04/21,4.43,26708.8036117381,0,,Si,toneladas de asfalto,"500",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-65.7415685024829,8.98899486021003,./0.png
-63.5896714759231,9.66251309512291,"366",PI-2022-C-4-E-353-00036889,"2022",C4,GOBERNACIÓN DE MONAGAS,Oriental,Monagas,Ezequiel Zamora,Capital Ezequiel Zamora,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",1025851.9,"rehabilitaciòn integras  de la vialidad en la troncal 13, desde el  sector la orchila  a punta de mata, municipio ezequiel zamora, estado monagas","comprende la rehabilitaciòn de integral de la via mediane el mejoramiento de tramos afectados con la escarificaciòn y colocaciòn de mezcla asfaltica, si mismo se proyecta  la estabilizaciòn de un tramo mediane la correciòn de falla de borde y reposiciòn",Culminado,"20","20","1066073","417586",Rehabilitación o Mejora,2022/04/21,4.43,231569.27765237,400,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.5896714759231,9.66251309512291,./0.png
-63.6174883969702,9.69676911625433,"367",PI-2022-C-4-E-99-00037067,"2022",C4,ALCALDÍA DE EZEQUIEL ZAMORA (EDO. MONAGAS),Oriental,Monagas,Ezequiel Zamora,Capital Ezequiel Zamora,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",266998.89,"bacheo y repavimentacion de via local 5, sector nor-oeste de punta de mata, municipio ezequiel zamora, estado monagas.","el proyecto contempla restauración de un tramo de 750 m de la vía local 5 ubicada al nor-oeste de la ciudad de punta de mata, que interconectan varios sectores de esta, los trabajos incluyen bacheo y repavimentación de un tramo de 750 m, con mezcla asfal",Culminado,"20","20","1072747","432310",Rehabilitación o Mejora,2022/05/02,4.5,59333.0866666667,750,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.6174883969702,9.69676911625433,./0.png
-65.0436429629543,10.061127321822,"368",PI-2022-C-6-E-104-00037439,"2022",C6,ALCALDÍA DE FERNANDO DE PEÑALVER (EDO. ANZOÁTEGUI),Oriental,Anzoátegui,Fernando De Peñalver,Puerto Píritu,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),396000,"rehabilitacion de la carpeta asfaltica de la avenida fernando peñalver, parroquia puerto piritu municipio fernando peñalver, estado anzoategui.","este proyecto comprende la escarificacion y colocacion de 1741 ton en  carpeta asfaltica, asi como tambien su respectiva demarcacion y señalizacion en esta importante avenida",Culminado,"20","20","1111081","277313",Rehabilitación o Mejora,2022/06/09,5.25,75428.5714285714,1741,Toneladas,Si,asfalto,"1741",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-65.0436429629543,10.061127321822,./0.png
-63.8348751915701,11.0032081823918,"369",PI-2022-C-6-E-174-00037339,"2022",C6,ALCALDÍA DE MANEIRO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Maneiro,Aguirre,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),141817.74,"repavimentacion calle fraternidad, sector  los robles municipio maneiro estado nueva esparta","reasfaltado de la vía deteriorada en la calle fraternidad, pasando por la entrada de la urbanización la fundación,  con asfalto caliente e imprimación asfaltica en una area aprox. de 1104 m2 con un espesor promedio de 5 cm, para mejorar la accesibilidad",Culminado,"20","20","1216576","408772",Rehabilitación o Mejora,2022/06/09,5.25,27012.9028571429,129.72,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8348751915701,11.0032081823918,./0.png
-63.8013026011878,10.9967422770404,"370",PI-2022-C-6-E-174-00037341,"2022",C6,ALCALDÍA DE MANEIRO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Maneiro,Capital Maneiro,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),416243.75,repavimentacion calle san martin sector pampatar municipio maneiro del estado nueva esparta,"reasfaltado de la vía deteriorada en la calle san martin, (anteriormente llamada calle la esperanza)  en un area aproximada de 3.250 m2 con un espesor promedio de 5 cms,  ubicada en el  sector de pampatar, con asfalto caliente e imprimación asfaltica, pa",Culminado,"20","20","1215565","412129",Rehabilitación o Mejora,2022/06/09,5.25,79284.5238095238,381.88,Toneladas,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.8013026011878,10.9967422770404,./0.png
-64.1779744961637,10.9721328303026,"371",PI-2022-C-6-E-228-00037370,"2022",C6,ALCALDÍA DE PENÍNSULA DE MACANAO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Península De Macanao,Capital Península De Macanao,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",192500,"rehabilitación de vía principal boca del río - guayacancito,parroquia capital, municipio península de macanao, del estado nueva esparta.","se pretende la rehabilitación vial de la vía principal boca del río guayacancito, se demoleran las  areas que presentan mayor deterioro, para luego proceder a sacar la base  acondicionarla  y  luego colocar el asfalto.",Culminado,"20","20","1210653","370051",Rehabilitación o Mejora,2022/06/09,5.25,36666.6666666667,3189.54,Metros,Si,asfalto,"175",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-64.1779744961637,10.9721328303026,./0.png
-62.049919961601,9.05792035276534,"372",PI-2022-C-7-E-347-00037609,"2022",C7,GOBERNACIÓN DE DELTA AMACURO,Sur,Delta Amacuro,Tucupita,San José,Vialidad,Sistemas de Vías de Acceso (calles y avenidas),499380,"bacheo y repavimentacion del tramo calle mariño - tucupita, parroquia san jose, municipio tucupita, estado bolivariano, delta amacuro.","bacheo y repavimentacion con mezcla asfaltica tipo ii con material de cantera, tamaño maximo de 1/2"" en el tramo calle mariño - tucupita",Culminado,"20","20","1001129","604363",Rehabilitación o Mejora,2022/07/12,5.61,89016.0427807487,430,Metros,,,,heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-62.049919961601,9.05792035276534,./0.png
-64.377765661352,11.0117286086133,"373",PI-2022-C-6-E-228-00037371,"2022",C6,ALCALDÍA DE PENÍNSULA DE MACANAO (EDO. NUEVA ESPARTA),Oriental,Nueva Esparta,Península De Macanao,San Francisco,Vialidad,"Sistema Vial Nacional (troncal, local, ramal y sub-ramal)",210600,"rehabilitación de vía nacional boca de pozo - robledal, parroquia san francisco, municipio península de macanao, del estado nueva esparta.","se pretende  la rehabilitación vial de la vía nacional, boca de pozo - robledal, se demoleran las areas que presentan mayor deterioro, para luego proceder a sacar la base acondicionarla y luego colocar el asfalto.",Culminado,"20","20","1219685","350314",Rehabilitación o Mejora,2022/06/09,5.25,40114.2857142857,2202.86,Metros,Si,asfalto,"200",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-64.377765661352,11.0117286086133,./0.png
-63.5269785580758,10.6114804144049,"374",PI-2022-C-6-E-242-00037400,"2022",C6,ALCALDÍA DE RIBERO (EDO. SUCRE),Oriental,Sucre,Ribero,Villa Frontado (Muelle De Cariaco),Vialidad,Sistemas de Vías de Acceso (calles y avenidas),212940,"asfaltado en la calle principal de la población de saucedo, municipio ribero del estado sucre","este proyecto contempla la rehabilitación 500 mts de la vía principal de la población de saucedo, se colocaran 600 toneladas de asfalto tipo iv.",Culminado,"20","20","1173838","441803",Rehabilitación o Mejora,2022/06/09,5.25,40560,500,Metros,Si,asfalto caliente topo iv,"500",heterogeneo_asf,Elementos no asfalticos,heterogeneo_asfC8,,no,-63.5269785580758,10.6114804144049,./0.png
